"","gene","subclass_label","class_label","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"2927","DCN","VLMC","Non-neuronal",6.06072465824426e-09,2.9219686452218,0.909,0.156,0.00030473929654118
"2928","BHMT2","VLMC","Non-neuronal",6.4386171040729e-09,5.72436834403693,0.636,0.09,0.000323740106609889
"2929","LOC105378146","VLMC","Non-neuronal",6.81358264887881e-09,6.97730275244789,0.545,0.024,0.000342593749168275
"2930","BICC1","VLMC","Non-neuronal",9.45990518672754e-09,3.83232600846102,0.909,0.57,0.000475653492693847
"2931","FGF1","VLMC","Non-neuronal",1.134672407339e-08,4.23757156817507,0.909,0.549,0.000570524633134124
"2932","LAMA4","VLMC","Non-neuronal",1.2042534818712e-08,4.02608236977952,0.909,0.346,0.00060551069321966
"2933","LOC105374214","VLMC","Non-neuronal",1.48253316089204e-08,4.05935760945324,0.909,0.622,0.000745432498628125
"2934","COL6A1","VLMC","Non-neuronal",1.52865259186507e-08,3.39463534923292,0.909,0.37,0.000768621809715678
"2935","RBMS3","VLMC","Non-neuronal",1.98573142517959e-08,4.09906621612715,1,0.776,0.00099844561789455
"2936","ISLR","VLMC","Non-neuronal",2.00797705172543e-08,5.82063888866154,0.636,0.06,0.00100963094137806
"2937","SYTL4","VLMC","Non-neuronal",2.40178414033027e-08,4.20150883784409,0.636,0.158,0.00120764108359947
"2938","SERPINE1","VLMC","Non-neuronal",2.68122449507682e-08,5.68854988704891,0.455,0.101,0.00134814648836958
"2939","CXCL12","VLMC","Non-neuronal",3.34667109858879e-08,3.8452437241034,0.727,0.068,0.00168273969508143
"2940","FLRT2","VLMC","Non-neuronal",3.62314864556036e-08,3.81462186447858,1,0.705,0.0018217553704742
"2941","APOD","VLMC","Non-neuronal",4.16766095238862e-08,3.99861933367595,0.909,0.29,0.00209554160347052
"2942","LOC101927293","VLMC","Non-neuronal",4.34165867879275e-08,4.6224633564582,0.818,0.243,0.00218302940028378
"2943","LOC101928570","VLMC","Non-neuronal",4.73039506697742e-08,4.87018767959458,0.455,0.211,0.00237848994362692
"2944","LOC100288570","VLMC","Non-neuronal",5.19601753501492e-08,4.92014500993795,0.455,0.036,0.00261260957678085
"2945","TMEM132C","VLMC","Non-neuronal",5.60060951809097e-08,3.78101589797209,1,0.611,0.00281604247179132
"2946","PDGFRB","VLMC","Non-neuronal",5.6108058860999e-08,2.55341831006805,0.909,0.212,0.00282116930758989
"2947","LOC440982","VLMC","Non-neuronal",6.55305910703975e-08,4.67163317293259,0.636,0.096,0.00329494364961066
"2948","LOC105373220","VLMC","Non-neuronal",6.81949782664378e-08,5.08091115735089,0.364,0.21,0.00342891170221476
"2949","CPT1A","VLMC","Non-neuronal",7.24273171352882e-08,3.06409679793869,0.818,0.444,0.00364171793287942
"2950","COL27A1","VLMC","Non-neuronal",9.35570609132553e-08,4.25969146990675,0.909,0.228,0.00470414257977939
"2951","CMKLR1","VLMC","Non-neuronal",9.51428205865891e-08,4.60766187441749,0.727,0.091,0.00478387616191429
"2952","SLC7A11-AS1","VLMC","Non-neuronal",9.60063143948722e-08,5.0418762684561,0.364,0.082,0.00482729349408857
"2953","ITGA11","VLMC","Non-neuronal",9.86530365124067e-08,4.15003214247162,0.909,0.186,0.00496037332888032
"2954","ISM1","VLMC","Non-neuronal",1.06793206766604e-07,6.50120826795822,0.455,0.08,0.00536966922943163
"2955","CSF1","VLMC","Non-neuronal",1.09222493644141e-07,3.54814802811183,0.636,0.033,0.00549181620292106
"2956","OLFML2A","VLMC","Non-neuronal",1.1538198355009e-07,4.24937027501653,0.364,0.137,0.00580152151488208
"2957","C22orf31","VLMC","Non-neuronal",1.16431953655123e-07,5.53280404540828,0.545,0.091,0.00585431506173323
"2958","CEMIP","VLMC","Non-neuronal",1.32585773956234e-07,5.97228833992325,0.818,0.535,0.00666654530029342
"2959","ARNT2","VLMC","Non-neuronal",1.51286469479621e-07,3.41140013213211,1,0.821,0.00760683497190481
"2960","SERPINH1","VLMC","Non-neuronal",1.70227589917954e-07,3.71614139385983,0.636,0.036,0.00855921344866463
"2961","SCN5A","VLMC","Non-neuronal",1.8330587403639e-07,3.55489067573597,0.727,0.204,0.00921680265242373
"2962","KCNK2","VLMC","Non-neuronal",2.09176752813312e-07,4.24887826656825,0.636,0.329,0.0105176163082061
"2963","SCARA5","VLMC","Non-neuronal",2.22059933757847e-07,5.35760707620863,0.455,0.15,0.0111653955292783
"2964","RAB3IL1","VLMC","Non-neuronal",2.63106302809412e-07,2.74525058877947,0.455,0.201,0.01322924801156
"2965","COBLL1","VLMC","Non-neuronal",2.68917978580505e-07,3.00412594470901,0.909,0.319,0.0135214648810064
"2966","SLC20A2","VLMC","Non-neuronal",2.9292279994762e-07,3.16905229822868,0.818,0.84,0.0147284513041663
"2967","FMO2","VLMC","Non-neuronal",3.1258380266499e-07,6.81242493437991,0.364,0.003,0.0157170261817984
"2968","LOC100507334","VLMC","Non-neuronal",3.37110427675081e-07,3.40369884563769,0.545,0.073,0.0169502494139308
"2969","ADAM33","VLMC","Non-neuronal",3.60723184413337e-07,3.94925657387024,0.727,0.107,0.018137522435487
"2970","LOC648987","VLMC","Non-neuronal",4.05519311598916e-07,4.54147918549462,0.636,0.33,0.0203899165065051
"2971","PDZRN3","VLMC","Non-neuronal",4.43743262251363e-07,3.49592395325898,1,0.58,0.0223118549692608
"2972","EVC","VLMC","Non-neuronal",4.52036827189214e-07,3.96568277544285,0.727,0.323,0.0227288637079008
"2973","STON1-GTF2A1L","VLMC","Non-neuronal",4.74711364601773e-07,5.91513345926284,0.455,0.111,0.0238689621235418
"2974","AKAP7","VLMC","Non-neuronal",5.56758779881942e-07,4.13153622546918,0.909,0.684,0.0279943882112439
"2975","FNDC3B","VLMC","Non-neuronal",5.92721173064379e-07,2.86858082177841,1,0.683,0.02980261330285
"2976","CREB3L2","VLMC","Non-neuronal",6.09643867609031e-07,3.25317942375426,0.909,0.358,0.0306535033072497
"2977","BGN","VLMC","Non-neuronal",7.63983342164455e-07,4.24188251098029,0.636,0.046,0.038413846427371
"2978","LDLRAD3","VLMC","Non-neuronal",8.74316675141028e-07,2.70284495836943,0.909,0.647,0.043961516742766
"2979","KCTD9","VLMC","Non-neuronal",9.51640692594174e-07,4.97278488532422,0.727,0.253,0.0478494456643277
"2980","ENOSF1","VLMC","Non-neuronal",1.14138308021733e-06,3.87424941777745,0.818,0.28,0.0573898826564074
"2981","RPS12P5","VLMC","Non-neuronal",1.26014313929542e-06,5.23778690758078,0.455,0.019,0.0633612571869129
"2982","IL1R1","VLMC","Non-neuronal",1.356716532305e-06,4.14440227997447,0.636,0.102,0.0682170639608275
"2983","DENND2A","VLMC","Non-neuronal",1.56469792425973e-06,3.19039765398715,1,0.622,0.0786745763297036
"2984","AMOTL1","VLMC","Non-neuronal",1.61464385190092e-06,3.60249024135001,0.909,0.408,0.0811859075174303
"2985","LOC101928584","VLMC","Non-neuronal",1.65719117246477e-06,6.11258932039257,0.455,0.017,0.0833252293427012
"2986","ENG","VLMC","Non-neuronal",1.67286899121554e-06,3.23326033518599,0.909,0.314,0.0841135257473086
"2987","FOXC1","VLMC","Non-neuronal",1.69653197286834e-06,3.79628768905176,0.545,0.028,0.0853033241277929
"2988","FRMD6","VLMC","Non-neuronal",1.89501286671077e-06,3.93848627527849,0.909,0.354,0.0952831419510843
"2989","PLD1","VLMC","Non-neuronal",1.90390951537313e-06,2.72938164028153,1,0.406,0.0957304743424764
"2990","ZEB1","VLMC","Non-neuronal",2.07988638263022e-06,3.16243718488263,1,0.833,0.10457876720503
"2991","LTBP2","VLMC","Non-neuronal",2.09257183560225e-06,6.10871637097869,0.455,0.141,0.105216604465917
"2992","ADGRD1","VLMC","Non-neuronal",2.24859760747773e-06,3.28542728578382,0.727,0.221,0.113061736301588
"2993","SPRY4","VLMC","Non-neuronal",2.31913611108771e-06,3.96701385742677,0.636,0.269,0.116608482801601
"2994","SH3D19","VLMC","Non-neuronal",2.32190430823982e-06,2.56568513178497,1,0.652,0.116747670522606
"2995","SASH1","VLMC","Non-neuronal",2.5862527964711e-06,2.88997589993574,1,0.904,0.130039376859363
"2996","RASSF2","VLMC","Non-neuronal",3.09240746475882e-06,3.17466616769326,1,0.336,0.155489339735538
"2997","LOC101927263","VLMC","Non-neuronal",3.14934221638838e-06,6.84867403182523,0.545,0.063,0.158352075982224
"2998","FAM114A1","VLMC","Non-neuronal",3.28179671815942e-06,4.18741447062673,0.545,0.264,0.165012020785774
"2999","STARD13","VLMC","Non-neuronal",3.29166389160329e-06,3.08302650079193,1,0.8,0.165508152133705
"3000","NID2","VLMC","Non-neuronal",3.32542419880636e-06,4.46516672396055,0.727,0.186,0.167205654140183
"3001","PLA2G5","VLMC","Non-neuronal",4.09163266282805e-06,3.94314204983021,0.545,0.105,0.205731381919657
"3002","PARD3","VLMC","Non-neuronal",4.19552912248592e-06,2.68406420162272,0.909,0.795,0.210955399807715
"3003","ZCCHC24","VLMC","Non-neuronal",5.17884615767903e-06,2.83315489552607,0.818,0.145,0.260397563654259
"3004","NFATC4","VLMC","Non-neuronal",6.48122978536338e-06,3.59194058459696,0.545,0.039,0.325882714837856
"3005","MCOLN3","VLMC","Non-neuronal",6.55459092166557e-06,6.76354183963223,0.364,0.079,0.329571386132267
"3006","STK38","VLMC","Non-neuronal",6.99917936990092e-06,2.81425443201119,1,0.579,0.351925737897988
"3007","CYBRD1","VLMC","Non-neuronal",8.02552533566256e-06,3.51312670783643,0.636,0.154,0.403531439402449
"3008","LOC105373611","VLMC","Non-neuronal",8.42327838335029e-06,3.84671714155876,0.455,0.285,0.423530860393236
"3009","CDH23","VLMC","Non-neuronal",8.44511791827487e-06,5.31364222255475,0.818,0.327,0.424628974048779
"3010","LINC01057","VLMC","Non-neuronal",8.95442075845846e-06,5.09795732026917,0.364,0.223,0.45023723015605
"3011","ANXA2","VLMC","Non-neuronal",9.44306381370761e-06,4.12230505398316,0.636,0.149,0.474806691617033
"3012","ZHX2","VLMC","Non-neuronal",9.68312414853316e-06,3.08182741725978,1,0.497,0.486877165312396
"3013","ANTXR2","VLMC","Non-neuronal",1.01428487282459e-05,4.33744674286742,0.636,0.188,0.509992576904931
"3014","PDZD2","VLMC","Non-neuronal",1.06196447611828e-05,2.60263282289264,1,0.967,0.533966358237031
"3015","PAMR1","VLMC","Non-neuronal",1.34983794712907e-05,2.91339316906704,0.727,0.178,0.678712018195968
"3016","ABCA1","VLMC","Non-neuronal",1.45833223573973e-05,4.36945675346629,0.818,0.446,0.733264031452292
"3017","PRELP","VLMC","Non-neuronal",1.47421425006632e-05,3.33970026361403,0.545,0.094,0.741249667075845
"3018","RMDN2","VLMC","Non-neuronal",1.55196898498906e-05,3.75099824194138,0.818,0.331,0.780345525342351
"3019","LOC101929352","VLMC","Non-neuronal",1.63089062427504e-05,3.82122297093737,0.818,0.314,0.820028114791735
"3020","CPS1","VLMC","Non-neuronal",1.66860409425281e-05,5.0716254036818,0.545,0.272,0.838990824631254
"3021","IL6R","VLMC","Non-neuronal",1.67004739486336e-05,3.6802684740559,0.727,0.366,0.839716530611246
"3022","SNTB1","VLMC","Non-neuronal",1.70341650210021e-05,2.70724678267873,0.909,0.385,0.856494851421004
"3023","CFAP54","VLMC","Non-neuronal",1.80083078941472e-05,4.22628547252014,0.727,0.598,0.905475729225615
"3024","DAB2","VLMC","Non-neuronal",1.9197133184287e-05,3.68435482809461,0.636,0.312,0.965251053639135
"3025","WISP1","VLMC","Non-neuronal",2.07583002519817e-05,5.33702316503444,0.364,0.016,1
"3026","ACSS3","VLMC","Non-neuronal",2.16738034523507e-05,4.21459781539114,0.636,0.268,1
"3027","LOC101927043","VLMC","Non-neuronal",2.1683934409944e-05,2.52769080009851,0.727,0.664,1
"3028","MINOS1-NBL1","VLMC","Non-neuronal",2.31465175355186e-05,4.07630653402254,0.455,0.091,1
"3029","KIRREL","VLMC","Non-neuronal",2.37578962824825e-05,3.39050559976178,0.727,0.248,1
"3030","LRP1","VLMC","Non-neuronal",2.38526864547653e-05,2.70998856356955,1,0.689,1
"3031","ELN","VLMC","Non-neuronal",2.44944070634616e-05,3.78656108023193,0.636,0.38,1
"3032","SYNPO2","VLMC","Non-neuronal",2.65559284314499e-05,3.38634811154414,0.909,0.494,1
"3033","RORA","VLMC","Non-neuronal",2.68515665620525e-05,2.69926437362972,1,0.916,1
"3034","DACT1","VLMC","Non-neuronal",3.38128456396499e-05,5.47473539934438,0.364,0.031,1
"3035","APCDD1","VLMC","Non-neuronal",3.84391164855129e-05,3.41254860672948,0.727,0.142,1
"3036","AKR1C1","VLMC","Non-neuronal",3.94747181731406e-05,3.20822005785597,0.727,0.166,1
"3037","LHFP","VLMC","Non-neuronal",4.1168895189334e-05,2.70514274919186,1,0.582,1
"3038","CHMP1B2P","VLMC","Non-neuronal",4.24940268875011e-05,4.98857559307443,0.364,0.234,1
"3039","PMM2","VLMC","Non-neuronal",5.3052218640026e-05,2.91628361017385,0.364,0.536,1
"3040","GSN","VLMC","Non-neuronal",5.46498962567107e-05,3.40514591149574,0.909,0.5,1
"3041","FAM20A","VLMC","Non-neuronal",5.65406304009663e-05,4.48652595970441,0.455,0.085,1
"3042","VSTM4","VLMC","Non-neuronal",6.06888013909787e-05,4.23248304093058,0.636,0.201,1
"3043","TCF7L1","VLMC","Non-neuronal",6.20793727670882e-05,2.5602046691138,0.909,0.531,1
"3044","DENND4C","VLMC","Non-neuronal",6.30122202359985e-05,2.77850973401171,1,0.783,1
"3045","PTN","VLMC","Non-neuronal",6.40452167484447e-05,2.69361788009908,0.818,0.349,1
"3046","SNX8","VLMC","Non-neuronal",6.88206942505091e-05,3.54126337844591,0.909,0.417,1
"3047","RBPMS","VLMC","Non-neuronal",8.66167577518371e-05,3.30461800119706,0.909,0.546,1
"3048","ITGA10","VLMC","Non-neuronal",9.12335307874896e-05,3.29503595481546,1,0.613,1
"3049","AGBL2","VLMC","Non-neuronal",9.14103507271236e-05,3.11850966509485,0.273,0.422,1
"3050","PTGFR","VLMC","Non-neuronal",9.34594011841004e-05,5.88542840126595,0.545,0.111,1
"3051","IGFBP4","VLMC","Non-neuronal",9.80254275691712e-05,3.88132005541822,0.545,0.101,1
"3052","FHL2","VLMC","Non-neuronal",0.000100838113209857,3.48733510330453,0.545,0.345,1
"3053","RBM19","VLMC","Non-neuronal",0.000102173674257148,2.92760921821895,0.455,0.537,1
"3054","FGD6","VLMC","Non-neuronal",0.000113439133322739,3.46608263651683,1,0.579,1
"3055","FAM35BP","VLMC","Non-neuronal",0.000121282589028186,2.59222825305067,0.364,0.113,1
"3056","NOTCH2","VLMC","Non-neuronal",0.000122427078126731,3.21711224124764,0.727,0.255,1
"3057","MUSK","VLMC","Non-neuronal",0.0001297900516374,4.05611601622513,0.545,0.163,1
"3058","R3HDML","VLMC","Non-neuronal",0.000139425026893839,3.95001260560291,0.364,0.053,1
"3059","SELENBP1","VLMC","Non-neuronal",0.000139680113762419,3.05556714661855,0.545,0.071,1
"3060","LINC01237","VLMC","Non-neuronal",0.000155157991592327,3.61370652697515,0.636,0.27,1
"3061","SLC12A4","VLMC","Non-neuronal",0.000163008260122061,5.03862348036917,0.545,0.071,1
"3062","CDH11","VLMC","Non-neuronal",0.000171215088392473,2.69360114235593,1,0.621,1
"3063","F3","VLMC","Non-neuronal",0.000187974762196433,3.29842526910216,0.545,0.074,1
"3064","CYP1B1-AS1","VLMC","Non-neuronal",0.000188535923438909,3.99891619137119,0.545,0.187,1
"3065","IGDCC4","VLMC","Non-neuronal",0.000193579170528883,4.43359005142566,0.364,0.167,1
"3066","CPED1","VLMC","Non-neuronal",0.000208471303071239,2.62135552819091,0.727,0.282,1
"3067","ZIC1","VLMC","Non-neuronal",0.000209487422315776,2.59200568080351,0.364,0.018,1
"3068","PTGIS","VLMC","Non-neuronal",0.000233587964320469,3.34485112974158,0.455,0.244,1
"3069","KIAA1328","VLMC","Non-neuronal",0.000246336744266702,2.96525549216686,0.909,0.786,1
"3070","NCBP1","VLMC","Non-neuronal",0.000271314020715676,3.31888909228867,0.364,0.405,1
"3071","CCDC80","VLMC","Non-neuronal",0.000296566200694023,5.60326674248808,0.455,0.079,1
"3072","ADAM19","VLMC","Non-neuronal",0.000300090916832574,3.75284417125747,0.455,0.399,1
"3073","CLEC1A","VLMC","Non-neuronal",0.000304173106660103,3.60399835575142,0.455,0.06,1
"3074","LOC100507336","VLMC","Non-neuronal",0.000309692023358523,3.22700920521102,0.545,0.239,1
"3075","LOC643339","VLMC","Non-neuronal",0.000321625592862488,3.28902150730892,1,0.78,1
"3076","C11orf85","VLMC","Non-neuronal",0.000358347390734789,3.47285989489444,0.455,0.196,1
"3077","SAP30L-AS1","VLMC","Non-neuronal",0.000367861553485721,3.84749323586882,0.455,0.155,1
"3078","LRIG3","VLMC","Non-neuronal",0.000368841064539659,3.40781961721501,0.364,0.105,1
"3079","GRK5","VLMC","Non-neuronal",0.000440817399632222,2.6989164874046,0.818,0.578,1
"3080","GABRE","VLMC","Non-neuronal",0.000467183742519987,3.85315343254059,0.636,0.171,1
"3081","LOC101929713","VLMC","Non-neuronal",0.000477635658289034,3.02951623989882,0.909,0.598,1
"3082","PYGO1","VLMC","Non-neuronal",0.000486222533162485,3.35323305383277,0.818,0.351,1
"3083","LOC105372526","VLMC","Non-neuronal",0.000494097842245317,4.61749177807296,0.364,0.078,1
"3084","COL7A1","VLMC","Non-neuronal",0.000494390252883523,3.26455134252776,0.455,0.272,1
"3085","PHYKPL","VLMC","Non-neuronal",0.00049565976333394,2.60212001183333,0.727,0.454,1
"3086","GLI2","VLMC","Non-neuronal",0.000529700355930264,5.75121484411513,0.545,0.23,1
"3087","MXRA5","VLMC","Non-neuronal",0.000544607200431245,4.51018233230195,0.364,0.28,1
"3088","OAF","VLMC","Non-neuronal",0.000547017483860145,2.96693949064773,0.545,0.1,1
"3089","DSE","VLMC","Non-neuronal",0.000555480040566496,3.30591526998316,0.818,0.511,1
"3090","CLDN11","VLMC","Non-neuronal",0.000577413879096175,3.1156856370539,0.727,0.295,1
"3091","LINC00924","VLMC","Non-neuronal",0.000625784616750994,4.72177285047776,0.364,0.036,1
"3092","LOC100996813","VLMC","Non-neuronal",0.000628324420669474,4.65773064563979,0.545,0.248,1
"3093","OLFML3","VLMC","Non-neuronal",0.000667617266224898,3.59526580529813,0.364,0.026,1
"3094","ALPK1","VLMC","Non-neuronal",0.00069390386796616,2.88599580473727,0.636,0.296,1
"3095","LEPR","VLMC","Non-neuronal",0.000703140184430721,2.78577437281282,0.727,0.531,1
"3096","IKBIP","VLMC","Non-neuronal",0.000715669220087976,3.85046353445879,0.455,0.264,1
"3097","ACOX2","VLMC","Non-neuronal",0.000752292851543649,4.4218640426822,0.455,0.133,1
"3098","ZNF783","VLMC","Non-neuronal",0.000753286716451982,3.3936316715743,0.364,0.31,1
"3099","HEY1","VLMC","Non-neuronal",0.000756784767736972,3.14719856257118,0.455,0.115,1
"3100","VIM","VLMC","Non-neuronal",0.000762024608912411,2.55005364749298,0.545,0.09,1
"3101","SLC9A5","VLMC","Non-neuronal",0.000766627214950155,3.28428109850828,0.364,0.251,1
"3102","C1S","VLMC","Non-neuronal",0.000805365060536449,4.82412948545941,0.455,0.076,1
"3103","LOC400464","VLMC","Non-neuronal",0.000815676156911881,3.72774056436444,0.545,0.178,1
"3104","NHSL2","VLMC","Non-neuronal",0.000845151682619857,2.94920697115656,0.545,0.409,1
"3105","BMP6","VLMC","Non-neuronal",0.000893995599275408,2.99397069975912,0.727,0.328,1
"3106","KCNIP1","VLMC","Non-neuronal",0.000894491054394495,2.95188395436317,0.818,0.579,1
"3107","PRKX","VLMC","Non-neuronal",0.000936870595401154,3.58255997137256,0.455,0.374,1
"3108","EPHA3","VLMC","Non-neuronal",0.000962622921894608,2.74239289584351,0.909,0.524,1
"3109","RCSD1","VLMC","Non-neuronal",0.000988584807481886,3.14307301367976,0.636,0.286,1
"3110","SEPT10","VLMC","Non-neuronal",0.00103813071521668,3.24361786038242,0.636,0.313,1
"3111","C14orf93","VLMC","Non-neuronal",0.00105883769768722,4.44693811756309,0.364,0.173,1
"3112","EMP1","VLMC","Non-neuronal",0.00107964611953336,4.46757179609398,0.364,0.032,1
"3113","COL4A2","VLMC","Non-neuronal",0.00108511313614957,2.70693031986069,0.818,0.319,1
"3114","CORIN","VLMC","Non-neuronal",0.00113234645318001,2.63446126447439,0.091,0.391,1
"3115","GRAMD3","VLMC","Non-neuronal",0.00114048574631391,2.79607716459524,0.727,0.299,1
"3116","TIMP3","VLMC","Non-neuronal",0.00115230009017653,3.17994955530022,0.545,0.187,1
"3117","SMG6","VLMC","Non-neuronal",0.00121264504208684,2.86784278993136,1,0.81,1
"3118","LOC654342","VLMC","Non-neuronal",0.00122793861830759,2.64102260285684,0.545,0.477,1
"3119","FAP","VLMC","Non-neuronal",0.00122838567209085,4.06334839127011,0.545,0.121,1
"3120","IGFBP5","VLMC","Non-neuronal",0.00123355497391379,3.68915042285846,0.364,0.143,1
"3121","CTSK","VLMC","Non-neuronal",0.00126012579593143,3.95851480348046,0.364,0.129,1
"3122","CHST3","VLMC","Non-neuronal",0.00126453451715028,2.90451581923498,0.364,0.133,1
"3123","SLC41A1","VLMC","Non-neuronal",0.00131620433610613,3.6881600499631,0.818,0.534,1
"3124","BST1","VLMC","Non-neuronal",0.00132421639471169,4.1693080555545,0.364,0.088,1
"3125","THBS2","VLMC","Non-neuronal",0.00134707373981377,3.90152869535243,0.455,0.145,1
"3126","LOC105370000","VLMC","Non-neuronal",0.00136090832870842,4.19006088156214,0.364,0.193,1
"3127","POMGNT1","VLMC","Non-neuronal",0.00142427444081893,2.50907997221546,0.182,0.43,1
"3128","RADIL","VLMC","Non-neuronal",0.00143851155000265,4.28218736155688,0.727,0.398,1
"3129","SP100","VLMC","Non-neuronal",0.00145791659483851,2.99285183583709,0.636,0.177,1
"3130","TTC6","VLMC","Non-neuronal",0.00147644057852907,3.66645704768294,0.455,0.45,1
"3131","SAMD9L","VLMC","Non-neuronal",0.00150620678378976,3.74727948389326,0.364,0.051,1
"3132","TPRXL","VLMC","Non-neuronal",0.00166708413145492,4.55295165850603,0.455,0.293,1
